queryName,queryNameNormalized,areaCd,areaNm,signguCd,signguNm,fullRegionNm,matchType,matchNote
영동군,영동군,43,충청북도,43740,영동군,충청북도 영동군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충북영동,충북영동,43,충청북도,43740,영동군,충청북도 영동군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충북영동군,충북영동군,43,충청북도,43740,영동군,충청북도 영동군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도영동,충청북도영동,43,충청북도,43740,영동군,충청북도 영동군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도영동군,충청북도영동군,43,충청북도,43740,영동군,충청북도 영동군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
증평,증평,43,충청북도,43745,증평군,충청북도 증평군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
증평군,증평군,43,충청북도,43745,증평군,충청북도 증평군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충북증평,충북증평,43,충청북도,43745,증평군,충청북도 증평군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충북증평군,충북증평군,43,충청북도,43745,증평군,충청북도 증평군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도증평,충청북도증평,43,충청북도,43745,증평군,충청북도 증평군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도증평군,충청북도증평군,43,충청북도,43745,증평군,충청북도 증평군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
진천,진천,43,충청북도,43750,진천군,충청북도 진천군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
진천군,진천군,43,충청북도,43750,진천군,충청북도 진천군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충북진천,충북진천,43,충청북도,43750,진천군,충청북도 진천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충북진천군,충북진천군,43,충청북도,43750,진천군,충청북도 진천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도진천,충청북도진천,43,충청북도,43750,진천군,충청북도 진천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도진천군,충청북도진천군,43,충청북도,43750,진천군,충청북도 진천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
괴산,괴산,43,충청북도,43760,괴산군,충청북도 괴산군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
괴산군,괴산군,43,충청북도,43760,괴산군,충청북도 괴산군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충북괴산,충북괴산,43,충청북도,43760,괴산군,충청북도 괴산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충북괴산군,충북괴산군,43,충청북도,43760,괴산군,충청북도 괴산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도괴산,충청북도괴산,43,충청북도,43760,괴산군,충청북도 괴산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도괴산군,충청북도괴산군,43,충청북도,43760,괴산군,충청북도 괴산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
음성,음성,43,충청북도,43770,음성군,충청북도 음성군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
음성군,음성군,43,충청북도,43770,음성군,충청북도 음성군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충북음성,충북음성,43,충청북도,43770,음성군,충청북도 음성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충북음성군,충북음성군,43,충청북도,43770,음성군,충청북도 음성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도음성,충청북도음성,43,충청북도,43770,음성군,충청북도 음성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도음성군,충청북도음성군,43,충청북도,43770,음성군,충청북도 음성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
단양,단양,43,충청북도,43800,단양군,충청북도 단양군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
단양군,단양군,43,충청북도,43800,단양군,충청북도 단양군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충북단양,충북단양,43,충청북도,43800,단양군,충청북도 단양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충북단양군,충북단양군,43,충청북도,43800,단양군,충청북도 단양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도단양,충청북도단양,43,충청북도,43800,단양군,충청북도 단양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청북도단양군,충청북도단양군,43,충청북도,43800,단양군,충청북도 단양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
동남,동남,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
동남구,동남구,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남동남,충남동남,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남동남구,충남동남구,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
천안시 동남,천안시동남,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충청남도동남,충청남도동남,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
천안시 동남구,천안시동남구,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충청남도동남구,충청남도동남구,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남천안시 동남,충남천안시동남,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남천안시 동남구,충남천안시동남구,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도천안시 동남,충청남도천안시동남,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도천안시 동남구,충청남도천안시동남구,44,충청남도,44131,천안시 동남구,충청남도 천안시 동남구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
서북,서북,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
서북구,서북구,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남서북,충남서북,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남서북구,충남서북구,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
천안시 서북,천안시서북,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충청남도서북,충청남도서북,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
천안시 서북구,천안시서북구,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충청남도서북구,충청남도서북구,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남천안시 서북,충남천안시서북,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남천안시 서북구,충남천안시서북구,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도천안시 서북,충청남도천안시서북,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도천안시 서북구,충청남도천안시서북구,44,충청남도,44133,천안시 서북구,충청남도 천안시 서북구,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
공주,공주,44,충청남도,44150,공주시,충청남도 공주시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
공주시,공주시,44,충청남도,44150,공주시,충청남도 공주시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남공주,충남공주,44,충청남도,44150,공주시,충청남도 공주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남공주시,충남공주시,44,충청남도,44150,공주시,충청남도 공주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도공주,충청남도공주,44,충청남도,44150,공주시,충청남도 공주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도공주시,충청남도공주시,44,충청남도,44150,공주시,충청남도 공주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
보령,보령,44,충청남도,44180,보령시,충청남도 보령시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
보령시,보령시,44,충청남도,44180,보령시,충청남도 보령시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남보령,충남보령,44,충청남도,44180,보령시,충청남도 보령시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남보령시,충남보령시,44,충청남도,44180,보령시,충청남도 보령시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도보령,충청남도보령,44,충청남도,44180,보령시,충청남도 보령시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도보령시,충청남도보령시,44,충청남도,44180,보령시,충청남도 보령시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
아산,아산,44,충청남도,44200,아산시,충청남도 아산시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
아산시,아산시,44,충청남도,44200,아산시,충청남도 아산시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남아산,충남아산,44,충청남도,44200,아산시,충청남도 아산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남아산시,충남아산시,44,충청남도,44200,아산시,충청남도 아산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도아산,충청남도아산,44,충청남도,44200,아산시,충청남도 아산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도아산시,충청남도아산시,44,충청남도,44200,아산시,충청남도 아산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
서산,서산,44,충청남도,44210,서산시,충청남도 서산시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
서산시,서산시,44,충청남도,44210,서산시,충청남도 서산시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남서산,충남서산,44,충청남도,44210,서산시,충청남도 서산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남서산시,충남서산시,44,충청남도,44210,서산시,충청남도 서산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도서산,충청남도서산,44,충청남도,44210,서산시,충청남도 서산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도서산시,충청남도서산시,44,충청남도,44210,서산시,충청남도 서산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
논산,논산,44,충청남도,44230,논산시,충청남도 논산시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
논산시,논산시,44,충청남도,44230,논산시,충청남도 논산시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남논산,충남논산,44,충청남도,44230,논산시,충청남도 논산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남논산시,충남논산시,44,충청남도,44230,논산시,충청남도 논산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도논산,충청남도논산,44,충청남도,44230,논산시,충청남도 논산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도논산시,충청남도논산시,44,충청남도,44230,논산시,충청남도 논산시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
계룡,계룡,44,충청남도,44250,계룡시,충청남도 계룡시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
계룡시,계룡시,44,충청남도,44250,계룡시,충청남도 계룡시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남계룡,충남계룡,44,충청남도,44250,계룡시,충청남도 계룡시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남계룡시,충남계룡시,44,충청남도,44250,계룡시,충청남도 계룡시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도계룡,충청남도계룡,44,충청남도,44250,계룡시,충청남도 계룡시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도계룡시,충청남도계룡시,44,충청남도,44250,계룡시,충청남도 계룡시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
당진,당진,44,충청남도,44270,당진시,충청남도 당진시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
당진시,당진시,44,충청남도,44270,당진시,충청남도 당진시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남당진,충남당진,44,충청남도,44270,당진시,충청남도 당진시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남당진시,충남당진시,44,충청남도,44270,당진시,충청남도 당진시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도당진,충청남도당진,44,충청남도,44270,당진시,충청남도 당진시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도당진시,충청남도당진시,44,충청남도,44270,당진시,충청남도 당진시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
금산,금산,44,충청남도,44710,금산군,충청남도 금산군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
금산군,금산군,44,충청남도,44710,금산군,충청남도 금산군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남금산,충남금산,44,충청남도,44710,금산군,충청남도 금산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남금산군,충남금산군,44,충청남도,44710,금산군,충청남도 금산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도금산,충청남도금산,44,충청남도,44710,금산군,충청남도 금산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도금산군,충청남도금산군,44,충청남도,44710,금산군,충청남도 금산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
부여,부여,44,충청남도,44760,부여군,충청남도 부여군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
부여군,부여군,44,충청남도,44760,부여군,충청남도 부여군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남부여,충남부여,44,충청남도,44760,부여군,충청남도 부여군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남부여군,충남부여군,44,충청남도,44760,부여군,충청남도 부여군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도부여,충청남도부여,44,충청남도,44760,부여군,충청남도 부여군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도부여군,충청남도부여군,44,충청남도,44760,부여군,충청남도 부여군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
서천,서천,44,충청남도,44770,서천군,충청남도 서천군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
서천군,서천군,44,충청남도,44770,서천군,충청남도 서천군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남서천,충남서천,44,충청남도,44770,서천군,충청남도 서천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남서천군,충남서천군,44,충청남도,44770,서천군,충청남도 서천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도서천,충청남도서천,44,충청남도,44770,서천군,충청남도 서천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도서천군,충청남도서천군,44,충청남도,44770,서천군,충청남도 서천군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
청양,청양,44,충청남도,44790,청양군,충청남도 청양군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
청양군,청양군,44,충청남도,44790,청양군,충청남도 청양군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남청양,충남청양,44,충청남도,44790,청양군,충청남도 청양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남청양군,충남청양군,44,충청남도,44790,청양군,충청남도 청양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도청양,충청남도청양,44,충청남도,44790,청양군,충청남도 청양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도청양군,충청남도청양군,44,충청남도,44790,청양군,충청남도 청양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
홍성,홍성,44,충청남도,44800,홍성군,충청남도 홍성군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
홍성군,홍성군,44,충청남도,44800,홍성군,충청남도 홍성군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남홍성,충남홍성,44,충청남도,44800,홍성군,충청남도 홍성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남홍성군,충남홍성군,44,충청남도,44800,홍성군,충청남도 홍성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도홍성,충청남도홍성,44,충청남도,44800,홍성군,충청남도 홍성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도홍성군,충청남도홍성군,44,충청남도,44800,홍성군,충청남도 홍성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
예산,예산,44,충청남도,44810,예산군,충청남도 예산군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
예산군,예산군,44,충청남도,44810,예산군,충청남도 예산군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남예산,충남예산,44,충청남도,44810,예산군,충청남도 예산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남예산군,충남예산군,44,충청남도,44810,예산군,충청남도 예산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도예산,충청남도예산,44,충청남도,44810,예산군,충청남도 예산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도예산군,충청남도예산군,44,충청남도,44810,예산군,충청남도 예산군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
태안,태안,44,충청남도,44825,태안군,충청남도 태안군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
태안군,태안군,44,충청남도,44825,태안군,충청남도 태안군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
충남태안,충남태안,44,충청남도,44825,태안군,충청남도 태안군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충남태안군,충남태안군,44,충청남도,44825,태안군,충청남도 태안군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도태안,충청남도태안,44,충청남도,44825,태안군,충청남도 태안군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
충청남도태안군,충청남도태안군,44,충청남도,44825,태안군,충청남도 태안군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
목포,목포,46,전라남도,46110,목포시,전라남도 목포시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
목포시,목포시,46,전라남도,46110,목포시,전라남도 목포시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
전남목포,전남목포,46,전라남도,46110,목포시,전라남도 목포시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전남목포시,전남목포시,46,전라남도,46110,목포시,전라남도 목포시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도목포,전라남도목포,46,전라남도,46110,목포시,전라남도 목포시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도목포시,전라남도목포시,46,전라남도,46110,목포시,전라남도 목포시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
여수,여수,46,전라남도,46130,여수시,전라남도 여수시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
여수시,여수시,46,전라남도,46130,여수시,전라남도 여수시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
전남여수,전남여수,46,전라남도,46130,여수시,전라남도 여수시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전남여수시,전남여수시,46,전라남도,46130,여수시,전라남도 여수시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도여수,전라남도여수,46,전라남도,46130,여수시,전라남도 여수시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도여수시,전라남도여수시,46,전라남도,46130,여수시,전라남도 여수시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
순천,순천,46,전라남도,46150,순천시,전라남도 순천시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
순천시,순천시,46,전라남도,46150,순천시,전라남도 순천시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
전남순천,전남순천,46,전라남도,46150,순천시,전라남도 순천시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전남순천시,전남순천시,46,전라남도,46150,순천시,전라남도 순천시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도순천,전라남도순천,46,전라남도,46150,순천시,전라남도 순천시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도순천시,전라남도순천시,46,전라남도,46150,순천시,전라남도 순천시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
나주,나주,46,전라남도,46170,나주시,전라남도 나주시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
나주시,나주시,46,전라남도,46170,나주시,전라남도 나주시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
전남나주,전남나주,46,전라남도,46170,나주시,전라남도 나주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전남나주시,전남나주시,46,전라남도,46170,나주시,전라남도 나주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도나주,전라남도나주,46,전라남도,46170,나주시,전라남도 나주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도나주시,전라남도나주시,46,전라남도,46170,나주시,전라남도 나주시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
광양,광양,46,전라남도,46230,광양시,전라남도 광양시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
광양시,광양시,46,전라남도,46230,광양시,전라남도 광양시,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
전남광양,전남광양,46,전라남도,46230,광양시,전라남도 광양시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전남광양시,전남광양시,46,전라남도,46230,광양시,전라남도 광양시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도광양,전라남도광양,46,전라남도,46230,광양시,전라남도 광양시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도광양시,전라남도광양시,46,전라남도,46230,광양시,전라남도 광양시,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
담양,담양,46,전라남도,46710,담양군,전라남도 담양군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
담양군,담양군,46,전라남도,46710,담양군,전라남도 담양군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
전남담양,전남담양,46,전라남도,46710,담양군,전라남도 담양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전남담양군,전남담양군,46,전라남도,46710,담양군,전라남도 담양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도담양,전라남도담양,46,전라남도,46710,담양군,전라남도 담양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도담양군,전라남도담양군,46,전라남도,46710,담양군,전라남도 담양군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
곡성,곡성,46,전라남도,46720,곡성군,전라남도 곡성군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
곡성군,곡성군,46,전라남도,46720,곡성군,전라남도 곡성군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
전남곡성,전남곡성,46,전라남도,46720,곡성군,전라남도 곡성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전남곡성군,전남곡성군,46,전라남도,46720,곡성군,전라남도 곡성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도곡성,전라남도곡성,46,전라남도,46720,곡성군,전라남도 곡성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
전라남도곡성군,전라남도곡성군,46,전라남도,46720,곡성군,전라남도 곡성군,area_sigungu,시도명과 시군구명을 함께 포함한 권장 매칭
구례,구례,46,전라남도,46730,구례군,전라남도 구례군,sigungu_only,시군구명 단독 매칭은 중복 지명이 있을 수 있어 필요하면 시도명을 추가로 확인
